vivo	iqooz1	259	0.04844743733632623
vivo	iqoo3	301	0.05630377852600075
vivo	iqoo5pro	82	0.01533857089412645
vivo	iqoo5	81	0.015151515151515152
vivo	iqooz6	10	0.0018705574261129816
vivo	x30pro	78	0.014590347923681257
vivo	x27	302	0.056490834268612046
vivo	x50pro+	117	0.021885521885521887
vivo	nex3	121	0.02263374485596708
vivo	y5	102	0.019079685746352413
vivo	s1pro	88	0.01646090534979424
vivo	s6	126	0.02356902356902357
vivo	y70s	80	0.014964459408903853
vivo	z3	141	0.026374859708193043
vivo	z6	132	0.024691358024691357
vivo	y3	130	0.024317246539468762
vivo	z1青春版	53	0.009913954358398803
vivo	u3x	209	0.03909465020576132
vivo	z5x	279	0.05218855218855219
vivo	y51s	36	0.006734006734006734
vivo	z1	130	0.024317246539468762
vivo	z5	307	0.05742611298166854
vivo	s1	115	0.02151141040029929
vivo	u1	153	0.02861952861952862
vivo	s7	107	0.020014964459408903
vivo	x21	79	0.014777403666292556
vivo	u3	100	0.01870557426112982
vivo	s5	86	0.016086793864571642
vivo	x50	84	0.015712682379349047
vivo	x23	63	0.011784511784511785
vivo	x30	137	0.02562663673774785
vivo	y75	20	0.0037411148522259632
vivo	nex	118	0.022072577628133184
vivo	z3x	77	0.01440329218106996
vivo	nex3s	60	0.01122334455667789
vivo	z1i	17	0.0031799476243920687
vivo	y93s	35	0.0065469509913954355
vivo	x21i	31	0.005798728020950243
vivo	y97	45	0.008417508417508417
vivo	y71	20	0.0037411148522259632
vivo	y93	40	0.0074822297044519264
vivo	y79	3	0.0005611672278338945
vivo	x30proaw联名限定版	4	0.0007482229704451926
vivo	x23幻彩	31	0.005798728020950243
OnePlus/一加	8	163	0.199023199023199
OnePlus/一加	8pro	150	0.18315018315018314
OnePlus/一加	6t	72	0.08791208791208792
OnePlus/一加	7pro	141	0.17216117216117216
OnePlus/一加	6	85	0.10378510378510379
OnePlus/一加	7t	91	0.1111111111111111
OnePlus/一加	7tpro	54	0.06593406593406594
OnePlus/一加	7	63	0.07692307692307693
OPPO	k7	358	0.04467739922625733
OPPO	a5	526	0.0656433295894172
OPPO	renoace	471	0.058779483339573196
OPPO	a11x	199	0.02483464370398103
OPPO	ace2	312	0.038936727817296894
OPPO	k3	636	0.07937102208910521
